falha;vazao;pressao
1;22763;504
1;22763;505
1;22763;506
1;22763;507
1;22763;508
1;22763;509
1;22763;510
1;22763;511
1;22763;512
1;22763;513
0;22763;514
0;22763;515
0;22763;516
0;22763;517
0;22763;518
0;22763;519
0;22763;520
0;22763;521
0;22763;522
0;22763;523
0;22763;524
0;22763;525
0;22763;526
0;22763;527
0;22763;528
0;22763;529
0;22763;530
0;22763;531
0;22763;532
0;22763;533
0;22763;534
0;22763;535
0;22763;536
0;22763;537
0;22763;538
0;22763;539
0;22763;540
0;22763;541
0;22763;542
0;22763;543
0;22763;544
0;22763;545
0;22763;546
0;22763;547
0;22763;548
0;22763;549
0;22763;550
0;22763;551
0;22763;552
0;22763;553
0;22763;554
0;22763;555
0;22763;556
0;22763;557
0;22763;558
0;22763;559
0;22763;560
0;22763;561
0;22763;562
0;22763;563
0;22763;564
0;22763;565
0;22763;566
0;22763;567
0;22763;568
0;22763;569
0;22763;570
0;22763;571
0;22763;572
0;22763;573
0;22763;574
0;22763;575
0;22763;576
0;22763;577
0;22763;578
0;22763;579
0;22763;580
0;22763;581
0;22763;582
0;22763;583
0;22763;584
0;22763;585
0;22763;586
0;22763;587
0;22763;588
0;22763;589
0;22763;590
0;22763;591
0;22763;592
0;22763;593
0;22763;594
0;22763;595
0;22763;596
0;22763;597
0;22763;598
0;22763;599
0;22763;600
0;22763;601
0;22763;602
0;22763;603
0;22763;604
0;22763;605
0;22763;606
0;22763;607
0;22763;608
0;22763;609
1;22763;610
1;22763;611
1;22763;612
1;22763;613
1;22763;614
1;22763;615
1;22763;616
1;22763;617
1;22763;618
1;22763;619
1;22763;620
1;22763;621
1;22763;622
1;22763;623
1;22763;624
1;22763;625
1;22763;626
1;22763;627
1;22763;628
1;22763;629
1;22763;630
1;22763;631
1;22763;632
1;22763;633
1;22763;634
1;22763;635
1;22763;636
1;22764;504
1;22764;505
1;22764;506
1;22764;507
1;22764;508
1;22764;509
1;22764;510
1;22764;511
1;22764;512
1;22764;513
0;22764;514
0;22764;515
0;22764;516
0;22764;517
0;22764;518
0;22764;519
0;22764;520
0;22764;521
0;22764;522
0;22764;523
0;22764;524
0;22764;525
0;22764;526
0;22764;527
0;22764;528
0;22764;529
0;22764;530
0;22764;531
0;22764;532
0;22764;533
0;22764;534
0;22764;535
0;22764;536
0;22764;537
0;22764;538
0;22764;539
0;22764;540
0;22764;541
0;22764;542
0;22764;543
0;22764;544
0;22764;545
0;22764;546
0;22764;547
0;22764;548
0;22764;549
0;22764;550
0;22764;551
0;22764;552
0;22764;553
0;22764;554
0;22764;555
0;22764;556
0;22764;557
0;22764;558
0;22764;559
0;22764;560
0;22764;561
0;22764;562
0;22764;563
0;22764;564
0;22764;565
0;22764;566
0;22764;567
0;22764;568
0;22764;569
0;22764;570
0;22764;571
0;22764;572
0;22764;573
0;22764;574
0;22764;575
0;22764;576
0;22764;577
0;22764;578
0;22764;579
0;22764;580
0;22764;581
0;22764;582
0;22764;583
0;22764;584
0;22764;585
0;22764;586
0;22764;587
0;22764;588
0;22764;589
0;22764;590
0;22764;591
0;22764;592
0;22764;593
0;22764;594
0;22764;595
0;22764;596
0;22764;597
0;22764;598
0;22764;599
0;22764;600
0;22764;601
0;22764;602
0;22764;603
0;22764;604
0;22764;605
0;22764;606
0;22764;607
0;22764;608
0;22764;609
1;22764;610
1;22764;611
1;22764;612
1;22764;613
1;22764;614
1;22764;615
1;22764;616
1;22764;617
1;22764;618
1;22764;619
1;22764;620
1;22764;621
1;22764;622
1;22764;623
1;22764;624
1;22764;625
1;22764;626
1;22764;627
1;22764;628
1;22764;629
1;22764;630
1;22764;631
1;22764;632
1;22764;633
1;22764;634
1;22764;635
1;22764;636
1;22765;504
1;22765;505
1;22765;506
1;22765;507
1;22765;508
1;22765;509
1;22765;510
1;22765;511
1;22765;512
1;22765;513
0;22765;514
0;22765;515
0;22765;516
0;22765;517
0;22765;518
0;22765;519
0;22765;520
0;22765;521
0;22765;522
0;22765;523
0;22765;524
0;22765;525
0;22765;526
0;22765;527
0;22765;528
0;22765;529
0;22765;530
0;22765;531
0;22765;532
0;22765;533
0;22765;534
0;22765;535
0;22765;536
0;22765;537
0;22765;538
0;22765;539
0;22765;540
0;22765;541
0;22765;542
0;22765;543
0;22765;544
0;22765;545
0;22765;546
0;22765;547
0;22765;548
0;22765;549
0;22765;550
0;22765;551
0;22765;552
0;22765;553
0;22765;554
0;22765;555
0;22765;556
0;22765;557
0;22765;558
0;22765;559
0;22765;560
0;22765;561
0;22765;562
0;22765;563
0;22765;564
0;22765;565
0;22765;566
0;22765;567
0;22765;568
0;22765;569
0;22765;570
0;22765;571
0;22765;572
0;22765;573
0;22765;574
0;22765;575
0;22765;576
0;22765;577
0;22765;578
0;22765;579
0;22765;580
0;22765;581
0;22765;582
0;22765;583
0;22765;584
0;22765;585
0;22765;586
0;22765;587
0;22765;588
0;22765;589
0;22765;590
0;22765;591
0;22765;592
0;22765;593
0;22765;594
0;22765;595
0;22765;596
0;22765;597
0;22765;598
0;22765;599
0;22765;600
0;22765;601
0;22765;602
0;22765;603
0;22765;604
0;22765;605
0;22765;606
0;22765;607
0;22765;608
0;22765;609
1;22765;610
1;22765;611
1;22765;612
1;22765;613
1;22765;614
1;22765;615
1;22765;616
1;22765;617
1;22765;618
1;22765;619
1;22765;620
1;22765;621
1;22765;622
1;22765;623
1;22765;624
1;22765;625
1;22765;626
1;22765;627
1;22765;628
1;22765;629
1;22765;630
1;22765;631
1;22765;632
1;22765;633
1;22765;634
1;22765;635
1;22765;636
1;22766;504
1;22766;505
1;22766;506
1;22766;507
1;22766;508
1;22766;509
1;22766;510
1;22766;511
1;22766;512
1;22766;513
0;22766;514
0;22766;515
0;22766;516
0;22766;517
0;22766;518
0;22766;519
0;22766;520
0;22766;521
0;22766;522
0;22766;523
0;22766;524
0;22766;525
0;22766;526
0;22766;527
0;22766;528
0;22766;529
0;22766;530
0;22766;531
0;22766;532
0;22766;533
0;22766;534
0;22766;535
0;22766;536
0;22766;537
0;22766;538
0;22766;539
0;22766;540
0;22766;541
0;22766;542
0;22766;543
0;22766;544
0;22766;545
0;22766;546
0;22766;547
0;22766;548
0;22766;549
0;22766;550
0;22766;551
0;22766;552
0;22766;553
0;22766;554
0;22766;555
0;22766;556
0;22766;557
0;22766;558
0;22766;559
0;22766;560
0;22766;561
0;22766;562
0;22766;563
0;22766;564
0;22766;565
0;22766;566
0;22766;567
0;22766;568
0;22766;569
0;22766;570
0;22766;571
0;22766;572
0;22766;573
0;22766;574
0;22766;575
0;22766;576
0;22766;577
0;22766;578
0;22766;579
0;22766;580
0;22766;581
0;22766;582
0;22766;583
0;22766;584
0;22766;585
0;22766;586
0;22766;587
0;22766;588
0;22766;589
0;22766;590
0;22766;591
0;22766;592
0;22766;593
0;22766;594
0;22766;595
0;22766;596
0;22766;597
0;22766;598
0;22766;599
0;22766;600
0;22766;601
0;22766;602
0;22766;603
0;22766;604
0;22766;605
0;22766;606
0;22766;607
0;22766;608
0;22766;609
1;22766;610
1;22766;611
1;22766;612
1;22766;613
1;22766;614
1;22766;615
1;22766;616
1;22766;617
1;22766;618
1;22766;619
1;22766;620
1;22766;621
1;22766;622
1;22766;623
1;22766;624
1;22766;625
1;22766;626
1;22766;627
1;22766;628
1;22766;629
1;22766;630
1;22766;631
1;22766;632
1;22766;633
1;22766;634
1;22766;635
1;22766;636
1;22767;504
1;22767;505
1;22767;506
1;22767;507
1;22767;508
1;22767;509
1;22767;510
1;22767;511
1;22767;512
1;22767;513
0;22767;514
0;22767;515
0;22767;516
0;22767;517
0;22767;518
0;22767;519
0;22767;520
0;22767;521
0;22767;522
0;22767;523
0;22767;524
0;22767;525
0;22767;526
0;22767;527
0;22767;528
0;22767;529
0;22767;530
0;22767;531
0;22767;532
0;22767;533
0;22767;534
0;22767;535
0;22767;536
0;22767;537
0;22767;538
0;22767;539
0;22767;540
0;22767;541
0;22767;542
0;22767;543
0;22767;544
0;22767;545
0;22767;546
0;22767;547
0;22767;548
0;22767;549
0;22767;550
0;22767;551
0;22767;552
0;22767;553
0;22767;554
0;22767;555
0;22767;556
0;22767;557
0;22767;558
0;22767;559
0;22767;560
0;22767;561
0;22767;562
0;22767;563
0;22767;564
0;22767;565
0;22767;566
0;22767;567
0;22767;568
0;22767;569
0;22767;570
0;22767;571
0;22767;572
0;22767;573
0;22767;574
0;22767;575
0;22767;576
0;22767;577
0;22767;578
0;22767;579
0;22767;580
0;22767;581
0;22767;582
0;22767;583
0;22767;584
0;22767;585
0;22767;586
0;22767;587
0;22767;588
0;22767;589
0;22767;590
0;22767;591
0;22767;592
0;22767;593
0;22767;594
0;22767;595
0;22767;596
0;22767;597
0;22767;598
0;22767;599
0;22767;600
0;22767;601
0;22767;602
0;22767;603
0;22767;604
0;22767;605
0;22767;606
0;22767;607
0;22767;608
0;22767;609
1;22767;610
1;22767;611
1;22767;612
1;22767;613
1;22767;614
1;22767;615
1;22767;616
1;22767;617
1;22767;618
1;22767;619
1;22767;620
1;22767;621
1;22767;622
1;22767;623
1;22767;624
1;22767;625
1;22767;626
1;22767;627
1;22767;628
1;22767;629
1;22767;630
1;22767;631
1;22767;632
1;22767;633
1;22767;634
1;22767;635
1;22767;636
1;22768;504
1;22768;505
1;22768;506
1;22768;507
1;22768;508
1;22768;509
1;22768;510
1;22768;511
1;22768;512
1;22768;513
0;22768;514
0;22768;515
0;22768;516
0;22768;517
0;22768;518
0;22768;519
0;22768;520
0;22768;521
0;22768;522
0;22768;523
0;22768;524
0;22768;525
0;22768;526
0;22768;527
0;22768;528
0;22768;529
0;22768;530
0;22768;531
0;22768;532
0;22768;533
0;22768;534
0;22768;535
0;22768;536
0;22768;537
0;22768;538
0;22768;539
0;22768;540
0;22768;541
0;22768;542
0;22768;543
0;22768;544
0;22768;545
0;22768;546
0;22768;547
0;22768;548
0;22768;549
0;22768;550
0;22768;551
0;22768;552
0;22768;553
0;22768;554
0;22768;555
0;22768;556
0;22768;557
0;22768;558
0;22768;559
0;22768;560
0;22768;561
0;22768;562
0;22768;563
0;22768;564
0;22768;565
0;22768;566
0;22768;567
0;22768;568
0;22768;569
0;22768;570
0;22768;571
0;22768;572
0;22768;573
0;22768;574
0;22768;575
0;22768;576
0;22768;577
0;22768;578
0;22768;579
0;22768;580
0;22768;581
0;22768;582
0;22768;583
0;22768;584
0;22768;585
0;22768;586
0;22768;587
0;22768;588
0;22768;589
0;22768;590
0;22768;591
0;22768;592
0;22768;593
0;22768;594
0;22768;595
0;22768;596
0;22768;597
0;22768;598
0;22768;599
0;22768;600
0;22768;601
0;22768;602
0;22768;603
0;22768;604
0;22768;605
0;22768;606
0;22768;607
0;22768;608
0;22768;609
1;22768;610
1;22768;611
1;22768;612
1;22768;613
1;22768;614
1;22768;615
1;22768;616
1;22768;617
1;22768;618
1;22768;619
1;22768;620
1;22768;621
1;22768;622
1;22768;623
1;22768;624
1;22768;625
1;22768;626
1;22768;627
1;22768;628
1;22768;629
1;22768;630
1;22768;631
1;22768;632
1;22768;633
1;22768;634
1;22768;635
1;22768;636
1;22769;504
1;22769;505
1;22769;506
1;22769;507
1;22769;508
1;22769;509
1;22769;510
1;22769;511
1;22769;512
1;22769;513
0;22769;514
0;22769;515
0;22769;516
0;22769;517
0;22769;518
0;22769;519
0;22769;520
0;22769;521
0;22769;522
0;22769;523
0;22769;524
0;22769;525
0;22769;526
0;22769;527
0;22769;528
0;22769;529
0;22769;530
0;22769;531
0;22769;532
0;22769;533
0;22769;534
0;22769;535
0;22769;536
0;22769;537
0;22769;538
0;22769;539
0;22769;540
0;22769;541
0;22769;542
0;22769;543
0;22769;544
0;22769;545
0;22769;546
0;22769;547
0;22769;548
0;22769;549
0;22769;550
0;22769;551
0;22769;552
0;22769;553
0;22769;554
0;22769;555
0;22769;556
0;22769;557
0;22769;558
0;22769;559
0;22769;560
0;22769;561
0;22769;562
0;22769;563
0;22769;564
0;22769;565
0;22769;566
0;22769;567
0;22769;568
0;22769;569
0;22769;570
0;22769;571
0;22769;572
0;22769;573
0;22769;574
0;22769;575
0;22769;576
0;22769;577
0;22769;578
0;22769;579
0;22769;580
0;22769;581
0;22769;582
0;22769;583
0;22769;584
0;22769;585
0;22769;586
0;22769;587
0;22769;588
0;22769;589
0;22769;590
0;22769;591
0;22769;592
0;22769;593
0;22769;594
0;22769;595
0;22769;596
0;22769;597
0;22769;598
0;22769;599
0;22769;600
0;22769;601
0;22769;602
0;22769;603
0;22769;604
0;22769;605
0;22769;606
0;22769;607
0;22769;608
0;22769;609
1;22769;610
1;22769;611
1;22769;612
1;22769;613
1;22769;614
1;22769;615
1;22769;616
1;22769;617
1;22769;618
1;22769;619
1;22769;620
1;22769;621
1;22769;622
1;22769;623
1;22769;624
1;22769;625
1;22769;626
1;22769;627
1;22769;628
1;22769;629
1;22769;630
1;22769;631
1;22769;632
1;22769;633
1;22769;634
1;22769;635
1;22769;636
1;22770;504
1;22770;505
1;22770;506
1;22770;507
1;22770;508
1;22770;509
1;22770;510
1;22770;511
1;22770;512
1;22770;513
0;22770;514
0;22770;515
0;22770;516
0;22770;517
0;22770;518
0;22770;519
0;22770;520
0;22770;521
0;22770;522
0;22770;523
0;22770;524
0;22770;525
0;22770;526
0;22770;527
0;22770;528
0;22770;529
0;22770;530
0;22770;531
0;22770;532
0;22770;533
0;22770;534
0;22770;535
0;22770;536
0;22770;537
0;22770;538
0;22770;539
0;22770;540
0;22770;541
0;22770;542
0;22770;543
0;22770;544
0;22770;545
0;22770;546
0;22770;547
0;22770;548
0;22770;549
0;22770;550
0;22770;551
0;22770;552
0;22770;553
0;22770;554
0;22770;555
0;22770;556
0;22770;557
0;22770;558
0;22770;559
0;22770;560
0;22770;561
0;22770;562
0;22770;563
0;22770;564
0;22770;565
0;22770;566
0;22770;567
0;22770;568
0;22770;569
0;22770;570
0;22770;571
0;22770;572
0;22770;573
0;22770;574
0;22770;575
0;22770;576
0;22770;577
0;22770;578
0;22770;579
0;22770;580
0;22770;581
0;22770;582
0;22770;583
0;22770;584
0;22770;585
0;22770;586
0;22770;587
0;22770;588
0;22770;589
0;22770;590
0;22770;591
0;22770;592
0;22770;593
0;22770;594
0;22770;595
0;22770;596
0;22770;597
0;22770;598
0;22770;599
0;22770;600
0;22770;601
0;22770;602
0;22770;603
0;22770;604
0;22770;605
0;22770;606
0;22770;607
0;22770;608
0;22770;609
1;22770;610
1;22770;611
1;22770;612
1;22770;613
1;22770;614
1;22770;615
1;22770;616
1;22770;617
1;22770;618
1;22770;619
1;22770;620
1;22770;621
1;22770;622
1;22770;623
1;22770;624
1;22770;625
1;22770;626
1;22770;627
1;22770;628
1;22770;629
1;22770;630
1;22770;631
1;22770;632
1;22770;633
1;22770;634
1;22770;635
1;22770;636
1;22771;504
1;22771;505
1;22771;506
1;22771;507
1;22771;508
1;22771;509
1;22771;510
1;22771;511
1;22771;512
1;22771;513
0;22771;514
0;22771;515
0;22771;516
0;22771;517
0;22771;518
0;22771;519
0;22771;520
0;22771;521
0;22771;522
0;22771;523
0;22771;524
0;22771;525
0;22771;526
0;22771;527
0;22771;528
0;22771;529
0;22771;530
0;22771;531
0;22771;532
0;22771;533
0;22771;534
0;22771;535
0;22771;536
0;22771;537
0;22771;538
0;22771;539
0;22771;540
0;22771;541
0;22771;542
0;22771;543
0;22771;544
0;22771;545
0;22771;546
0;22771;547
0;22771;548
0;22771;549
0;22771;550
0;22771;551
0;22771;552
0;22771;553
0;22771;554
0;22771;555
0;22771;556
0;22771;557
0;22771;558
0;22771;559
0;22771;560
0;22771;561
0;22771;562
0;22771;563
0;22771;564
0;22771;565
0;22771;566
0;22771;567
0;22771;568
0;22771;569
0;22771;570
0;22771;571
0;22771;572
0;22771;573
0;22771;574
0;22771;575
0;22771;576
0;22771;577
0;22771;578
0;22771;579
0;22771;580
0;22771;581
0;22771;582
0;22771;583
0;22771;584
0;22771;585
0;22771;586
0;22771;587
0;22771;588
0;22771;589
0;22771;590
0;22771;591
0;22771;592
0;22771;593
0;22771;594
0;22771;595
0;22771;596
0;22771;597
0;22771;598
0;22771;599
0;22771;600
0;22771;601
0;22771;602
0;22771;603
0;22771;604
0;22771;605
0;22771;606
0;22771;607
0;22771;608
0;22771;609
1;22771;610
1;22771;611
1;22771;612
1;22771;613
1;22771;614
1;22771;615
1;22771;616
1;22771;617
1;22771;618
1;22771;619
1;22771;620
1;22771;621
1;22771;622
1;22771;623
1;22771;624
1;22771;625
1;22771;626
1;22771;627
1;22771;628
1;22771;629
1;22771;630
1;22771;631
1;22771;632
1;22771;633
1;22771;634
1;22771;635
1;22771;636
1;22772;504
1;22772;505
1;22772;506
1;22772;507
1;22772;508
1;22772;509
1;22772;510
1;22772;511
1;22772;512
1;22772;513
0;22772;514
0;22772;515
0;22772;516
0;22772;517
0;22772;518
0;22772;519
0;22772;520
0;22772;521
0;22772;522
0;22772;523
0;22772;524
0;22772;525
0;22772;526
0;22772;527
0;22772;528
0;22772;529
0;22772;530
0;22772;531
0;22772;532
0;22772;533
0;22772;534
0;22772;535
0;22772;536
0;22772;537
0;22772;538
0;22772;539
0;22772;540
0;22772;541
0;22772;542
0;22772;543
0;22772;544
0;22772;545
0;22772;546
0;22772;547
0;22772;548
0;22772;549
0;22772;550
0;22772;551
0;22772;552
0;22772;553
0;22772;554
0;22772;555
0;22772;556
0;22772;557
0;22772;558
0;22772;559
0;22772;560
0;22772;561
0;22772;562
0;22772;563
0;22772;564
0;22772;565
0;22772;566
0;22772;567
0;22772;568
0;22772;569
0;22772;570
0;22772;571
0;22772;572
0;22772;573
0;22772;574
0;22772;575
0;22772;576
0;22772;577
0;22772;578
0;22772;579
0;22772;580
0;22772;581
0;22772;582
0;22772;583
0;22772;584
0;22772;585
0;22772;586
0;22772;587
0;22772;588
0;22772;589
0;22772;590
0;22772;591
0;22772;592
0;22772;593
0;22772;594
0;22772;595
0;22772;596
0;22772;597
0;22772;598
0;22772;599
0;22772;600
0;22772;601
0;22772;602
0;22772;603
0;22772;604
0;22772;605
0;22772;606
0;22772;607
0;22772;608
0;22772;609
1;22772;610
1;22772;611
1;22772;612
1;22772;613
1;22772;614
1;22772;615
1;22772;616
1;22772;617
1;22772;618
1;22772;619
1;22772;620
1;22772;621
1;22772;622
1;22772;623
1;22772;624
1;22772;625
1;22772;626
1;22772;627
1;22772;628
1;22772;629
1;22772;630
1;22772;631
1;22772;632
1;22772;633
1;22772;634
1;22772;635
1;22772;636
1;22773;504
1;22773;505
1;22773;506
1;22773;507
1;22773;508
1;22773;509
1;22773;510
1;22773;511
1;22773;512
1;22773;513
0;22773;514
0;22773;515
0;22773;516
0;22773;517
0;22773;518
0;22773;519
0;22773;520
0;22773;521
0;22773;522
0;22773;523
0;22773;524
0;22773;525
0;22773;526
0;22773;527
0;22773;528
0;22773;529
0;22773;530
0;22773;531
0;22773;532
0;22773;533
0;22773;534
0;22773;535
0;22773;536
0;22773;537
0;22773;538
0;22773;539
0;22773;540
0;22773;541
0;22773;542
0;22773;543
0;22773;544
0;22773;545
0;22773;546
0;22773;547
0;22773;548
0;22773;549
0;22773;550
0;22773;551
0;22773;552
0;22773;553
0;22773;554
0;22773;555
0;22773;556
0;22773;557
0;22773;558
0;22773;559
0;22773;560
0;22773;561
0;22773;562
0;22773;563
0;22773;564
0;22773;565
0;22773;566
0;22773;567
0;22773;568
0;22773;569
0;22773;570
0;22773;571
0;22773;572
0;22773;573
0;22773;574
0;22773;575
0;22773;576
0;22773;577
0;22773;578
0;22773;579
0;22773;580
0;22773;581
0;22773;582
0;22773;583
0;22773;584
0;22773;585
0;22773;586
0;22773;587
0;22773;588
0;22773;589
0;22773;590
0;22773;591
0;22773;592
0;22773;593
0;22773;594
0;22773;595
0;22773;596
0;22773;597
0;22773;598
0;22773;599
0;22773;600
0;22773;601
0;22773;602
0;22773;603
0;22773;604
0;22773;605
0;22773;606
0;22773;607
0;22773;608
0;22773;609
1;22773;610
1;22773;611
1;22773;612
1;22773;613
1;22773;614
1;22773;615
1;22773;616
1;22773;617
1;22773;618
1;22773;619
1;22773;620
1;22773;621
1;22773;622
1;22773;623
1;22773;624
1;22773;625
1;22773;626
1;22773;627
1;22773;628
1;22773;629
1;22773;630
1;22773;631
1;22773;632
1;22773;633
1;22773;634
1;22773;635
1;22773;636
1;22774;504
1;22774;505
1;22774;506
1;22774;507
1;22774;508
1;22774;509
1;22774;510
1;22774;511
1;22774;512
1;22774;513
0;22774;514
0;22774;515
0;22774;516
0;22774;517
0;22774;518
0;22774;519
0;22774;520
0;22774;521
0;22774;522
0;22774;523
0;22774;524
0;22774;525
0;22774;526
0;22774;527
0;22774;528
0;22774;529
0;22774;530
0;22774;531
0;22774;532
0;22774;533
0;22774;534
0;22774;535
0;22774;536
0;22774;537
0;22774;538
0;22774;539
0;22774;540
0;22774;541
0;22774;542
0;22774;543
0;22774;544
0;22774;545
0;22774;546
0;22774;547
0;22774;548
0;22774;549
0;22774;550
0;22774;551
0;22774;552
0;22774;553
0;22774;554
0;22774;555
0;22774;556
0;22774;557
0;22774;558
0;22774;559
0;22774;560
0;22774;561
0;22774;562
0;22774;563
0;22774;564
0;22774;565
0;22774;566
0;22774;567
0;22774;568
0;22774;569
0;22774;570
0;22774;571
0;22774;572
0;22774;573
0;22774;574
0;22774;575
0;22774;576
0;22774;577
0;22774;578
0;22774;579
0;22774;580
0;22774;581
0;22774;582
0;22774;583
0;22774;584
0;22774;585
0;22774;586
0;22774;587
0;22774;588
0;22774;589
0;22774;590
0;22774;591
0;22774;592
0;22774;593
0;22774;594
0;22774;595
0;22774;596
0;22774;597
0;22774;598
0;22774;599
0;22774;600
0;22774;601
0;22774;602
0;22774;603
0;22774;604
0;22774;605
0;22774;606
0;22774;607
0;22774;608
0;22774;609
1;22774;610
1;22774;611
1;22774;612
1;22774;613
1;22774;614
1;22774;615
1;22774;616
1;22774;617
1;22774;618
1;22774;619
1;22774;620
1;22774;621
1;22774;622
1;22774;623
1;22774;624
1;22774;625
1;22774;626
1;22774;627
1;22774;628
1;22774;629
1;22774;630
1;22774;631
1;22774;632
1;22774;633
1;22774;634
1;22774;635
1;22774;636
1;22775;504
1;22775;505
1;22775;506
1;22775;507
1;22775;508
1;22775;509
1;22775;510
1;22775;511
1;22775;512
1;22775;513
0;22775;514
0;22775;515
0;22775;516
0;22775;517
0;22775;518
0;22775;519
0;22775;520
0;22775;521
0;22775;522
0;22775;523
0;22775;524
0;22775;525
0;22775;526
0;22775;527
0;22775;528
0;22775;529
0;22775;530
0;22775;531
0;22775;532
0;22775;533
0;22775;534
0;22775;535
0;22775;536
0;22775;537
0;22775;538
0;22775;539
0;22775;540
0;22775;541
0;22775;542
0;22775;543
0;22775;544
0;22775;545
0;22775;546
0;22775;547
0;22775;548
0;22775;549
0;22775;550
0;22775;551
0;22775;552
0;22775;553
0;22775;554
0;22775;555
0;22775;556
0;22775;557
0;22775;558
0;22775;559
0;22775;560
0;22775;561
0;22775;562
0;22775;563
0;22775;564
0;22775;565
0;22775;566
0;22775;567
0;22775;568
0;22775;569
0;22775;570
0;22775;571
0;22775;572
0;22775;573
0;22775;574
0;22775;575
0;22775;576
0;22775;577
0;22775;578
0;22775;579
0;22775;580
0;22775;581
0;22775;582
0;22775;583
0;22775;584
0;22775;585
0;22775;586
0;22775;587
0;22775;588
0;22775;589
0;22775;590
0;22775;591
0;22775;592
0;22775;593
0;22775;594
0;22775;595
0;22775;596
0;22775;597
0;22775;598
0;22775;599
0;22775;600
0;22775;601
0;22775;602
0;22775;603
0;22775;604
0;22775;605
0;22775;606
0;22775;607
0;22775;608
0;22775;609
1;22775;610
1;22775;611
1;22775;612
1;22775;613
1;22775;614
1;22775;615
1;22775;616
1;22775;617
1;22775;618
1;22775;619
1;22775;620
1;22775;621
1;22775;622
1;22775;623
1;22775;624
1;22775;625
1;22775;626
1;22775;627
1;22775;628
1;22775;629
1;22775;630
1;22775;631
1;22775;632
1;22775;633
1;22775;634
1;22775;635
1;22775;636
1;22776;504
1;22776;505
1;22776;506
1;22776;507
1;22776;508
1;22776;509
1;22776;510
1;22776;511
1;22776;512
1;22776;513
0;22776;514
0;22776;515
0;22776;516
0;22776;517
0;22776;518
0;22776;519
0;22776;520
0;22776;521
0;22776;522
0;22776;523
0;22776;524
0;22776;525
0;22776;526
0;22776;527
0;22776;528
0;22776;529
0;22776;530
0;22776;531
0;22776;532
0;22776;533
0;22776;534
0;22776;535
0;22776;536
0;22776;537
0;22776;538
0;22776;539
0;22776;540
0;22776;541
0;22776;542
0;22776;543
0;22776;544
0;22776;545
0;22776;546
0;22776;547
0;22776;548
0;22776;549
0;22776;550
0;22776;551
0;22776;552
0;22776;553
0;22776;554
0;22776;555
0;22776;556
0;22776;557
0;22776;558
0;22776;559
0;22776;560
0;22776;561
0;22776;562
0;22776;563
0;22776;564
0;22776;565
0;22776;566
0;22776;567
0;22776;568
0;22776;569
0;22776;570
0;22776;571
0;22776;572
0;22776;573
0;22776;574
0;22776;575
0;22776;576
0;22776;577
0;22776;578
0;22776;579
0;22776;580
0;22776;581
0;22776;582
0;22776;583
0;22776;584
0;22776;585
0;22776;586
0;22776;587
0;22776;588
0;22776;589
0;22776;590
0;22776;591
0;22776;592
0;22776;593
0;22776;594
0;22776;595
0;22776;596
0;22776;597
0;22776;598
0;22776;599
0;22776;600
0;22776;601
0;22776;602
0;22776;603
0;22776;604
0;22776;605
0;22776;606
0;22776;607
0;22776;608
0;22776;609
1;22776;610
1;22776;611
1;22776;612
1;22776;613
1;22776;614
1;22776;615
1;22776;616
1;22776;617
1;22776;618
1;22776;619
1;22776;620
1;22776;621
1;22776;622
1;22776;623
1;22776;624
1;22776;625
1;22776;626
1;22776;627
1;22776;628
1;22776;629
1;22776;630
1;22776;631
1;22776;632
1;22776;633
1;22776;634
1;22776;635
1;22776;636
1;22777;504
1;22777;505
1;22777;506
1;22777;507
1;22777;508
1;22777;509
1;22777;510
1;22777;511
1;22777;512
1;22777;513
0;22777;514
0;22777;515
0;22777;516
0;22777;517
0;22777;518
0;22777;519
0;22777;520
0;22777;521
0;22777;522
0;22777;523
0;22777;524
0;22777;525
0;22777;526
0;22777;527
0;22777;528
0;22777;529
0;22777;530
0;22777;531
0;22777;532
0;22777;533
0;22777;534
0;22777;535
0;22777;536
0;22777;537
0;22777;538
0;22777;539
0;22777;540
0;22777;541
0;22777;542
0;22777;543
0;22777;544
0;22777;545
0;22777;546
0;22777;547
0;22777;548
0;22777;549
0;22777;550
0;22777;551
0;22777;552
0;22777;553
0;22777;554
0;22777;555
0;22777;556
0;22777;557
0;22777;558
0;22777;559
0;22777;560
0;22777;561
0;22777;562
0;22777;563
0;22777;564
0;22777;565
0;22777;566
0;22777;567
0;22777;568
0;22777;569
0;22777;570
0;22777;571
0;22777;572
0;22777;573
0;22777;574
0;22777;575
0;22777;576
0;22777;577
0;22777;578
0;22777;579
0;22777;580
0;22777;581
0;22777;582
0;22777;583
0;22777;584
0;22777;585
0;22777;586
0;22777;587
0;22777;588
0;22777;589
0;22777;590
0;22777;591
0;22777;592
0;22777;593
0;22777;594
0;22777;595
0;22777;596
0;22777;597
0;22777;598
0;22777;599
0;22777;600
0;22777;601
0;22777;602
0;22777;603
0;22777;604
0;22777;605
0;22777;606
0;22777;607
0;22777;608
0;22777;609
1;22777;610
1;22777;611
1;22777;612
1;22777;613
1;22777;614
1;22777;615
1;22777;616
1;22777;617
1;22777;618
1;22777;619
1;22777;620
1;22777;621
1;22777;622
1;22777;623
1;22777;624
1;22777;625
1;22777;626
1;22777;627
1;22777;628
1;22777;629
1;22777;630
1;22777;631
1;22777;632
1;22777;633
1;22777;634
1;22777;635
1;22777;636
1;22778;504
1;22778;505
1;22778;506
